difficulty,frontendQuestionId,title,category,acceptance_rate,topics
Medium,2743,Count Substrings Without Repeating Character,Algorithms,76.126549,"['Hash Table', 'String', 'Sliding Window']"
Easy,2744,Find Maximum Number of String Pairs,Algorithms,81.45250137,"['Array', 'Hash Table', 'String', 'Simulation']"
Medium,2745,Construct the Longest New String,Algorithms,53.70134594,"['Math', 'Dynamic Programming', 'Greedy', 'Brainteaser']"
Medium,2746,Decremental String Concatenation,Algorithms,26.08965201,"['Array', 'String', 'Dynamic Programming']"
Medium,2747,Count Zero Request Servers,Algorithms,33.06052602,"['Array', 'Hash Table', 'Sliding Window', 'Sorting']"
Easy,2748,Number of Beautiful Pairs,Algorithms,50.73129294,"['Array', 'Hash Table', 'Math', 'Counting', 'Number Theory']"
Medium,2749,Minimum Operations to Make the Integer Zero,Algorithms,30.07857575,"['Bit Manipulation', 'Brainteaser', 'Enumeration']"
Medium,2750,Ways to Split Array Into Good Subarrays,Algorithms,33.73000096,"['Array', 'Math', 'Dynamic Programming']"
Hard,2751,Robot Collisions,Algorithms,56.0974885,"['Array', 'Stack', 'Sorting', 'Simulation']"
Hard,2752,Customers with Maximum Number of Transactions on Consecutive Days,Database,40.95978371,['Database']
Hard,2753,Count Houses in a Circular Street II,Algorithms,61.21842496,[]
Medium,2754,Bind Function to Context,JavaScript,86.86964795,[]
Medium,2755,Deep Merge of Two Objects,JavaScript,64.45783133,[]
Hard,2756,Query Batching,JavaScript,66.41791045,[]
Medium,2757,Generate Circular Array Values,JavaScript,73.39449541,[]
Easy,2758,Next Day,JavaScript,85.01945525,[]
Hard,2759,Convert JSON String to Object,JavaScript,62.25045372,[]
Easy,2760,Longest Even Odd Subarray With Threshold,Algorithms,30.13178872,"['Array', 'Sliding Window']"
Medium,2761,Prime Pairs With Target Sum,Algorithms,35.35751488,"['Array', 'Math', 'Enumeration', 'Number Theory']"
Medium,2762,Continuous Subarrays,Algorithms,58.02265727,"['Array', 'Queue', 'Sliding Window', 'Heap (Priority Queue)', 'Ordered Set', 'Monotonic Queue']"
Hard,2763,Sum of Imbalance Numbers of All Subarrays,Algorithms,42.04145669,"['Array', 'Hash Table', 'Ordered Set']"
Medium,2764,Is Array a Preorder of Some ‌Binary Tree,Algorithms,65.6626506,"['Stack', 'Tree', 'Depth-First Search', 'Binary Tree']"
Easy,2765,Longest Alternating Subarray,Algorithms,34.33428363,"['Array', 'Enumeration']"
Medium,2766,Relocate Marbles,Algorithms,50.09196812,"['Array', 'Hash Table', 'Sorting', 'Simulation']"
Medium,2767,Partition String Into Minimum Beautiful Substrings,Algorithms,52.46084403,"['Hash Table', 'String', 'Dynamic Programming', 'Backtracking']"
Medium,2768,Number of Black Blocks,Algorithms,38.04817592,"['Array', 'Hash Table', 'Enumeration']"
Easy,2769,Find the Maximum Achievable Number,Algorithms,90.80054496,['Math']
Medium,2770,Maximum Number of Jumps to Reach the Last Index,Algorithms,31.20237855,"['Array', 'Dynamic Programming']"
Medium,2771,Longest Non-decreasing Subarray From Two Arrays,Algorithms,29.75387475,"['Array', 'Dynamic Programming']"
Medium,2772,Apply Operations to Make All Array Elements Equal to Zero,Algorithms,32.61511765,"['Array', 'Prefix Sum']"
Medium,2773,Height of Special Binary Tree,Algorithms,73.36683417,"['Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']"
Easy,2774,Array Upper Bound,JavaScript,82.88956787,[]
Medium,2775,Undefined to Null,JavaScript,70.90909091,[]
Medium,2776,Convert Callback Based Function to Promise Based Function,JavaScript,92.45283019,[]
Medium,2777,Date Range Generator,JavaScript,82.53731343,[]
Easy,2778,Sum of Squares of Special Elements ,Algorithms,81.02691299,"['Array', 'Enumeration']"
Medium,2779,Maximum Beauty of an Array After Applying Operation,Algorithms,58.05537842,"['Array', 'Binary Search', 'Sliding Window', 'Sorting']"
Medium,2780,Minimum Index of a Valid Split,Algorithms,75.57473418,"['Array', 'Hash Table', 'Sorting']"
Hard,2781,Length of the Longest Valid Substring,Algorithms,37.61189919,"['Array', 'Hash Table', 'String', 'Sliding Window']"
Medium,2782,Number of Unique Categories,Algorithms,82.51445087,"['Union Find', 'Interactive', 'Counting']"
Medium,2783,Flight Occupancy and Waitlist Analysis,Database,38.34913112,['Database']
Easy,2784,Check if Array is Good,Algorithms,48.37977884,"['Array', 'Hash Table', 'Sorting']"
Medium,2785,Sort Vowels in a String,Algorithms,79.37633184,"['String', 'Sorting']"
Medium,2786,Visit Array Positions to Maximize Score,Algorithms,36.44088812,"['Array', 'Dynamic Programming']"
Medium,2787,Ways to Express an Integer as Sum of Powers,Algorithms,33.59182287,['Dynamic Programming']
Easy,2788,Split Strings by Separator,Algorithms,74.73819403,"['Array', 'String']"
Medium,2789,Largest Element in an Array after Merge Operations,Algorithms,46.57802058,"['Array', 'Greedy']"
Hard,2790,Maximum Number of Groups With Increasing Length,Algorithms,21.9868072,"['Array', 'Math', 'Binary Search', 'Greedy', 'Sorting']"
Hard,2791,Count Paths That Can Form a Palindrome in a Tree,Algorithms,45.31951449,"['Dynamic Programming', 'Bit Manipulation', 'Tree', 'Depth-First Search', 'Bitmask']"
Hard,2792,Count Nodes That Are Great Enough,Algorithms,57.30846774,"['Divide and Conquer', 'Tree', 'Depth-First Search', 'Binary Tree']"
Hard,2793,Status of Flight Tickets,Database,79.15574964,[]
Easy,2794,Create Object from Two Arrays,JavaScript,64.18918919,[]
Medium,2795,Parallel Execution of Promises for Individual Results Retrieval,JavaScript,90.04192872,[]
Easy,2796,Repeat String,JavaScript,93.08954794,[]
Easy,2797,Partial Function with Placeholders,JavaScript,89.61640212,[]
Easy,2798,Number of Employees Who Met the Target,Algorithms,87.60267198,['Array']
Medium,2799,Count Complete Subarrays in an Array,Algorithms,75.7900034,"['Array', 'Hash Table', 'Sliding Window']"
Medium,2800,Shortest String That Contains Three Strings,Algorithms,30.61996011,"['String', 'Greedy', 'Enumeration']"
Hard,2801,Count Stepping Numbers in Range,Algorithms,25.84076774,"['String', 'Dynamic Programming']"
Medium,2802,Find The K-th Lucky Number,Algorithms,75.91305447,"['Math', 'String', 'Bit Manipulation']"
Easy,2803,Factorial Generator,JavaScript,87.05479452,[]
Easy,2804,Array Prototype ForEach,JavaScript,89.61864407,[]
Medium,2805,Custom Interval,JavaScript,82.45125348,[]
Easy,2806,Account Balance After Rounded Purchase,Algorithms,55.03569911,['Math']
Medium,2807,Insert Greatest Common Divisors in Linked List,Algorithms,91.54216832,"['Linked List', 'Math', 'Number Theory']"
Medium,2808,Minimum Seconds to Equalize a Circular Array,Algorithms,27.30759932,"['Array', 'Hash Table']"
Hard,2809,Minimum Time to Make Array Sum At Most x,Algorithms,25.22392372,"['Array', 'Dynamic Programming', 'Sorting']"
Easy,2810,Faulty Keyboard,Algorithms,78.45677119,"['String', 'Simulation']"
Medium,2811,Check if it is Possible to Split Array,Algorithms,33.87688369,"['Array', 'Dynamic Programming', 'Greedy']"
Medium,2812,Find the Safest Path in a Grid,Algorithms,48.34405784,"['Array', 'Binary Search', 'Breadth-First Search', 'Union Find', 'Heap (Priority Queue)', 'Matrix']"
Hard,2813,Maximum Elegance of a K-Length Subsequence,Algorithms,27.74383511,"['Array', 'Hash Table', 'Stack', 'Greedy', 'Sorting', 'Heap (Priority Queue)']"
Hard,2814,Minimum Time Takes to Reach Destination Without Drowning,Algorithms,52.29023105,"['Array', 'Breadth-First Search', 'Matrix']"
Easy,2815,Max Pair Sum in an Array,Algorithms,58.95663595,"['Array', 'Hash Table']"
Medium,2816,Double a Number Represented as a Linked List,Algorithms,61.2266057,"['Linked List', 'Math', 'Stack']"
Medium,2817,Minimum Absolute Difference Between Elements With Constraint,Algorithms,33.900903,"['Array', 'Binary Search', 'Ordered Set']"
Hard,2818,Apply Operations to Maximize Score,Algorithms,54.21532003,"['Array', 'Math', 'Stack', 'Greedy', 'Sorting', 'Monotonic Stack', 'Number Theory']"
Hard,2819,Minimum Relative Loss After Buying Chocolates,Algorithms,41.76276771,"['Array', 'Binary Search', 'Sorting', 'Prefix Sum']"
Medium,2820,Election Results,Database,68.47671344,[]
Medium,2821,Delay the Resolution of Each Promise,JavaScript,72.06266319,[]
Easy,2822,Inversion of Object,JavaScript,59.59012086,[]
Medium,2823,Deep Object Filter,JavaScript,55.82573455,[]
Easy,2824,Count Pairs Whose Sum is Less than Target,Algorithms,87.49912314,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']"
Medium,2825,Make String a Subsequence Using Cyclic Increments,Algorithms,65.6114351,"['Two Pointers', 'String']"
Medium,2826,Sorting Three Groups,Algorithms,41.74579256,"['Array', 'Binary Search', 'Dynamic Programming']"
Hard,2827,Number of Beautiful Integers in the Range,Algorithms,19.42118484,"['Math', 'Dynamic Programming']"
Easy,2828,Check if a String Is an Acronym of Words,Algorithms,82.54588052,"['Array', 'String']"
Medium,2829,Determine the Minimum Sum of a k-avoiding Array,Algorithms,59.78554408,"['Math', 'Greedy']"
Medium,2830,Maximize the Profit as the Salesman,Algorithms,37.07863466,"['Array', 'Hash Table', 'Binary Search', 'Dynamic Programming', 'Sorting']"
Medium,2831,Find the Longest Equal Subarray,Algorithms,36.03899348,"['Array', 'Hash Table', 'Binary Search', 'Sliding Window']"
Medium,2832,Maximal Range That Each Element Is Maximum in It,Algorithms,75.29664226,"['Array', 'Stack', 'Monotonic Stack']"
Easy,2833,Furthest Point From Origin,Algorithms,64.31897829,"['String', 'Counting']"
Medium,2834,Find the Minimum Possible Sum of a Beautiful Array,Algorithms,36.00870163,"['Math', 'Greedy']"
Hard,2835,Minimum Operations to Form Subsequence With Target Sum,Algorithms,31.2242786,"['Array', 'Greedy', 'Bit Manipulation']"
Hard,2836,Maximize Value of Function in a Ball Passing Game,Algorithms,28.37197452,"['Array', 'Dynamic Programming', 'Bit Manipulation']"
Easy,2837,Total Traveled Distance,Database,77.49476622,['Database']
Medium,2838,Maximum Coins Heroes Can Collect,Algorithms,68.55062058,"['Array', 'Two Pointers', 'Binary Search', 'Sorting', 'Prefix Sum']"
Easy,2839,Check if Strings Can be Made Equal With Operations I,Algorithms,46.98956412,['String']
Medium,2840,Check if Strings Can be Made Equal With Operations II,Algorithms,55.12425588,"['Hash Table', 'String', 'Sorting']"
Medium,2841,Maximum Sum of Almost Unique Subarray,Algorithms,39.15840152,"['Array', 'Hash Table', 'Sliding Window']"
Hard,2842,Count K-Subsequences of a String With Maximum Beauty,Algorithms,29.52169172,"['Hash Table', 'Math', 'String', 'Greedy', 'Combinatorics']"
Easy,2843,  Count Symmetric Integers,Algorithms,83.15279666,"['Math', 'Enumeration']"
Medium,2844,Minimum Operations to Make a Special Number,Algorithms,38.00010939,"['Math', 'String', 'Greedy', 'Enumeration']"
Medium,2845,Count of Interesting Subarrays,Algorithms,58.06304309,"['Array', 'Hash Table', 'Prefix Sum']"
Hard,2846,Minimum Edge Weight Equilibrium Queries in a Tree,Algorithms,42.33718668,"['Array', 'Tree', 'Graph', 'Strongly Connected Component']"
Medium,2847,Smallest Number With Given Digit Product,Algorithms,43.02659957,"['Math', 'Greedy']"
Easy,2848,Points That Intersect With Cars,Algorithms,72.78645684,"['Array', 'Hash Table', 'Prefix Sum']"
Medium,2849,Determine if a Cell Is Reachable at a Given Time,Algorithms,37.13703725,['Math']
Medium,2850,Minimum Moves to Spread Stones Over Grid,Algorithms,44.14686968,"['Array', 'Dynamic Programming', 'Breadth-First Search', 'Matrix']"
Hard,2851,String Transformation,Algorithms,24.95617111,"['Math', 'String', 'Dynamic Programming', 'String Matching']"
Medium,2852,Sum of Remoteness of All Cells,Algorithms,70.87962963,"['Array', 'Hash Table', 'Depth-First Search', 'Breadth-First Search', 'Union Find', 'Matrix']"
Easy,2853,Highest Salaries Difference,Database,74.33514899,['Database']
Medium,2854,Rolling Average Steps,Database,69.36395116,['Database']
Easy,2855,Minimum Right Shifts to Sort the Array,Algorithms,56.62601626,['Array']
Medium,2856,Minimum Array Length After Pair Removals,Algorithms,24.95593027,"['Array', 'Hash Table', 'Two Pointers', 'Binary Search', 'Greedy', 'Counting']"
Medium,2857,Count Pairs of Points With Distance k,Algorithms,31.98588051,"['Array', 'Hash Table', 'Bit Manipulation']"
Hard,2858,Minimum Edge Reversals So Every Node Is Reachable,Algorithms,55.29562982,"['Dynamic Programming', 'Depth-First Search', 'Breadth-First Search', 'Graph']"
Easy,2859,Sum of Values at Indices With K Set Bits,Algorithms,85.69574037,"['Array', 'Bit Manipulation']"
Medium,2860,Happy Students,Algorithms,49.96947947,"['Array', 'Sorting', 'Enumeration']"
Medium,2861,Maximum Number of Alloys,Algorithms,38.7361085,"['Array', 'Binary Search']"
Hard,2862,Maximum Element-Sum of a Complete Subset of Indices,Algorithms,41.43617021,"['Array', 'Math', 'Number Theory']"
Medium,2863,Maximum Length of Semi-Decreasing Subarrays,Algorithms,70.08300435,"['Array', 'Stack', 'Sorting', 'Monotonic Stack']"
Easy,2864,Maximum Odd Binary Number,Algorithms,82.70246446,"['Math', 'String', 'Greedy']"
Medium,2865,Beautiful Towers I,Algorithms,43.24611816,"['Array', 'Stack', 'Monotonic Stack']"
Medium,2866,Beautiful Towers II,Algorithms,34.35775158,"['Array', 'Stack', 'Monotonic Stack']"
Hard,2867,Count Valid Paths in a Tree,Algorithms,34.34745763,"['Math', 'Dynamic Programming', 'Tree', 'Depth-First Search', 'Number Theory']"
Hard,2868,The Wording Game,Algorithms,53.7593985,"['Array', 'Math', 'Two Pointers', 'String', 'Greedy', 'Game Theory']"
Easy,2869,Minimum Operations to Collect Elements,Algorithms,60.96299979,"['Array', 'Hash Table', 'Bit Manipulation']"
Medium,2870,Minimum Number of Operations to Make Array Empty,Algorithms,61.82222712,"['Array', 'Hash Table', 'Greedy', 'Counting']"
Medium,2871,Split Array Into Maximum Number of Subarrays,Algorithms,41.48394813,"['Array', 'Greedy', 'Bit Manipulation']"
Hard,2872,Maximum Number of K-Divisible Components,Algorithms,69.79229291,"['Tree', 'Depth-First Search']"
Easy,2873,Maximum Value of an Ordered Triplet I,Algorithms,58.30760063,['Array']
Medium,2874,Maximum Value of an Ordered Triplet II,Algorithms,56.70838113,['Array']
Medium,2875,Minimum Size Subarray in Infinite Array,Algorithms,31.0719493,"['Array', 'Hash Table', 'Sliding Window', 'Prefix Sum']"
Hard,2876,Count Visited Nodes in a Directed Graph,Algorithms,28.76502113,"['Dynamic Programming', 'Graph', 'Memoization']"
Easy,2877,Create a DataFrame from List,pandas,81.47803822,[]
Easy,2878,Get the Size of a DataFrame,pandas,85.1845296,[]
Easy,2879,Display the First Three Rows,pandas,93.0992393,[]
Easy,2880,Select Data,pandas,79.30376258,[]
Easy,2881,Create a New Column,pandas,90.30301744,[]
Easy,2882,Drop Duplicate Rows,pandas,85.57618832,[]
Easy,2883,Drop Missing Data,pandas,64.38369305,[]
Easy,2884,Modify Columns,pandas,92.53957308,[]
Easy,2885,Rename Columns,pandas,85.62005055,[]
Easy,2886,Change Data Type,pandas,87.51785305,[]
Easy,2887,Fill Missing Data,pandas,72.2813333,[]
Easy,2888,Reshape Data: Concatenate,pandas,90.77759831,[]
Easy,2889,Reshape Data: Pivot,pandas,83.61413286,[]
Easy,2890,Reshape Data: Melt,pandas,86.23105116,[]
Easy,2891,Method Chaining,pandas,76.67929375,[]
Medium,2892,Minimizing Array After Replacing Pairs With Their Product,Algorithms,39.62952568,"['Array', 'Dynamic Programming', 'Greedy']"
Medium,2893,Calculate Orders Within Each Interval,Database,67.62423988,['Database']
Easy,2894,Divisible and Non-divisible Sums Difference,Algorithms,88.3838347,['Math']
Medium,2895,Minimum Processing Time,Algorithms,69.05284808,"['Array', 'Greedy', 'Sorting']"
Medium,2896,Apply Operations to Make Two Strings Equal,Algorithms,27.12437888,"['String', 'Dynamic Programming']"
Hard,2897,Apply Operations on Array to Maximize Sum of Squares,Algorithms,43.03347988,"['Array', 'Hash Table', 'Greedy', 'Bit Manipulation']"
Medium,2898,Maximum Linear Stock Score,Algorithms,58.57534247,"['Array', 'Hash Table']"
Easy,2899,Last Visited Integers,Algorithms,60.87923643,"['Array', 'Simulation']"
Easy,2900,Longest Unequal Adjacent Groups Subsequence I,Algorithms,67.82599187,"['Array', 'String', 'Dynamic Programming', 'Greedy']"
Medium,2901,Longest Unequal Adjacent Groups Subsequence II,Algorithms,51.18291784,"['Array', 'String', 'Dynamic Programming']"
Hard,2902,Count of Sub-Multisets With Bounded Sum,Algorithms,20.40300212,"['Array', 'Hash Table', 'Dynamic Programming', 'Sliding Window']"
Easy,2903,Find Indices With Index and Value Difference I,Algorithms,60.25675383,"['Array', 'Two Pointers']"
Medium,2904,Shortest and Lexicographically Smallest Beautiful String,Algorithms,39.46777423,"['String', 'Sliding Window']"
Medium,2905,Find Indices With Index and Value Difference II,Algorithms,31.66497541,"['Array', 'Two Pointers']"
Medium,2906,Construct Product Matrix,Algorithms,30.78207984,"['Array', 'Matrix', 'Prefix Sum']"
Medium,2907,Maximum Profitable Triplets With Increasing Prices I,Algorithms,54.46058091,"['Array', 'Binary Indexed Tree', 'Segment Tree']"
Easy,2908,Minimum Sum of Mountain Triplets I,Algorithms,65.84487188,['Array']
Medium,2909,Minimum Sum of Mountain Triplets II,Algorithms,53.54200679,['Array']
Medium,2910,Minimum Number of Groups to Create a Valid Assignment,Algorithms,23.94293748,"['Array', 'Hash Table', 'Greedy']"
Hard,2911,Minimum Changes to Make K Semi-palindromes,Algorithms,34.76735317,"['Two Pointers', 'String', 'Dynamic Programming']"
Hard,2912,Number of Ways to Reach Destination in the Grid,Algorithms,58.7150838,"['Math', 'Dynamic Programming', 'Combinatorics']"
Easy,2913,Subarrays Distinct Element Sum of Squares I,Algorithms,79.48620703,"['Array', 'Hash Table']"
Medium,2914,Minimum Number of Changes to Make Binary String Beautiful,Algorithms,76.50961162,['String']
Medium,2915,Length of the Longest Subsequence That Sums to Target,Algorithms,37.00117601,"['Array', 'Dynamic Programming']"
Hard,2916,Subarrays Distinct Element Sum of Squares II,Algorithms,20.62632064,"['Array', 'Dynamic Programming', 'Binary Indexed Tree', 'Segment Tree']"
Easy,2917,Find the K-or of an Array,Algorithms,72.01189895,"['Array', 'Bit Manipulation']"
Medium,2918,Minimum Equal Sum of Two Arrays After Replacing Zeros,Algorithms,50.10360449,"['Array', 'Greedy']"
Medium,2919,Minimum Increment Operations to Make Array Beautiful,Algorithms,33.8203322,"['Array', 'Dynamic Programming']"
Hard,2920,Maximum Points After Collecting Coins From All Nodes,Algorithms,35.62595092,"['Array', 'Dynamic Programming', 'Bit Manipulation', 'Tree', 'Depth-First Search', 'Memoization']"
